0,0.0207469,0.033195,0.0186722,0.0186722,0.00207469,0.00622407
0.114108,0.0850622,0.0829876,0.0435685,0.0124481,0,0
0.093361,0.13278,0.161826,0.103734,0.033195,0,0
0.00829876,0.00829876,0.0165975,0.00414938,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
