# Energy HIT_S59 HIT_S100 HIT_S200 G4_Cu G4_Cu_vac G4_S59-Ag/KA G4_S100-Ag/KA G4_S200-Ag/KA G4_S59-Ag/KA_vac G4_S100-Ag/KA_vac G4_S200-Ag/KA_vac G4_S59+Ag/KA G4_S100+Ag/KA G4_S200+Ag/KA G4_S59+Ag/KA_vac G4_S100+Ag/KA_vac G4_S200+Ag/KA_vac #
70.03 0.9451851852 0.9269135802 0.9234567901 0.9748585085 1.0070895746 0.9596514209 0.9558549487 0.9528788273 0.9751425914 0.9673091615 0.9590155591 0.9629467232 0.9586425814 0.9542941424 0.9638054717 0.9592516449 0.9546856189
100.46 0.9728395062 0.9382716049 0.9358024691 0.9844209347 1.0080695158 0.9712467252 0.9667738936 0.9606986581 0.984750715 0.9775519469 0.9683713977 0.9697043177 0.9660371378 0.9605678659 0.9709762414 0.9667515949 0.9615231086
130.52 0.9802469136 0.9461728395 0.9407407407 0.990549567 1.0087794732 0.9799615023 0.9752982821 0.9689118653 0.990049797 0.9843389397 0.9756577605 0.9742730436 0.9708525488 0.9659792412 0.9760225386 0.9726910385 0.9676627402
160.09 0.987654321 0.9516049383 0.9471604938 0.9946413215 1.0094194348 0.9857048577 0.9816129032 0.9750696958 0.9938919665 0.9887453753 0.980884047 0.9780424175 0.9752236866 0.9705686659 0.9801969882 0.9770689759 0.9719867808
190.48 0.9950617284 0.9595061728 0.9530864198 0.9977691339 1.0102293862 0.9901581905 0.9863524189 0.9801561906 0.9967042977 0.9921141731 0.9850060996 0.981199828 0.9789395636 0.9744262344 0.9834711917 0.9808072516 0.9766034038
221.06 1 0.9679012346 0.9649382716 1 1.0107593544 0.9928943263 0.989617423 0.9838454693 0.9989974602 0.9946963182 0.9881802092 0.9838921665 0.9818516889 0.9779374238 0.9859716417 0.9837518749 0.9798134112
