0,0.00821918,0.0164384,0.0136986,0.00547945,0,0.00273973
0.0465753,0.0849315,0.0931507,0.030137,0.0191781,0.00273973,0
0.10411,0.0794521,0.150685,0.0931507,0.123288,0.0356164,0.00821918
0,0.00547945,0.030137,0.0164384,0.0246575,0.00273973,0
0,0,0,0.00273973,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
