# 1_Energy 2_HIT_S59 3_HIT_S100 4_HIT_S200 5_G4_S59-Ag/KA 6_G4_S59-Ag/KA_vac 7_G4_S100-Ag/KA 8_G4_S100-Ag/KA_vac 9_G4_S200-Ag/KA 10_G4_S200-Ag/KA_vac 11_G4_S59+Ag/KA 12_G4_S59+Ag/KA_vac 13_G4_S100+Ag/KA 14_G4_S100+Ag/KA_vac 15_G4_S200+Ag/KA 16_G4_S200+Ag/KA_vac #
70.03 0.9570 0.9385 0.9350 0.953588 1.00036 0.953827 1.00036 0.954372 1.00037 0.983320 0.979287 0.983731 0.979531 0.983544 0.979594
100.46 0.9850 0.9500 0.9475 0.967417 1.00068 0.966795 1.00072 0.966915 1.00068 0.982263 0.979775 0.982408 0.979939 0.982554 0.979769
130.52 0.9925 0.9580 0.9525 0.975593 1.00118 0.975725 1.00121 0.975377 1.00126 0.982531 0.981160 0.982508 0.980993 0.982246 0.981054
160.09 1.0000 0.9635 0.9590 0.981094 1.00177 0.981055 1.00180 0.980998 1.00178 0.983127 0.982672 0.983059 0.982456 0.983405 0.982137
190.48 1.0075 0.9715 0.9650 0.985111 1.00238 0.985189 1.00245 0.985217 1.00244 0.984641 0.983603 0.984910 0.983649 0.984706 0.983760
221.06 1.0125 0.9800 0.9770 0.988151 1.00314 0.988149 1.00326 0.988312 1.00320 0.986131 0.985152 0.986215 0.985251 0.986402 0.984905
