0,0.0129199,0.0206718,0.0155039,0.0258398,0.00516796,0
0.0620155,0.0775194,0.0981912,0.0387597,0.00775194,0,0
0.111111,0.0723514,0.209302,0.173127,0.0516796,0,0
0.00258398,0,0.0155039,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
