0,0.00277008,0.0193906,0.00277008,0.00554017,0,0.00277008
0.0110803,0.0831025,0.0692521,0.0193906,0.0110803,0.00277008,0.00277008
0.108033,0.0470914,0.121884,0.0747922,0.0554017,0.0387812,0.0387812
0.00831025,0.00554017,0.0193906,0.0166205,0.0304709,0.0221607,0.0193906
0,0.00277008,0.0110803,0.0221607,0.0221607,0.0277008,0.033241
0,0,0,0.00277008,0.0166205,0,0.0193906
0,0,0,0,0,0,0.00277008
