0,0.00275482,0.0385675,0.00826446,0.00550964,0,0
0.030303,0.077135,0.0826446,0.0275482,0.00826446,0.00275482,0.00275482
0.110193,0.0716253,0.129477,0.0936639,0.0826446,0.046832,0.030303
0.00275482,0.00550964,0.0165289,0.0275482,0.0358127,0.00826446,0
0,0.00550964,0.00550964,0.00550964,0.0247934,0.00826446,0
0,0,0,0,0,0.00275482,0
0,0,0,0,0,0,0
