0,0.0100251,0.0225564,0.00250627,0,0,0
0.0501253,0.0726817,0.0877193,0.0150376,0.0225564,0.0100251,0
0.0877193,0.0902256,0.130326,0.0776942,0.102757,0.0350877,0.0200501
0.00250627,0.0125313,0.0426065,0.0325815,0.0125313,0.0075188,0.00501253
0,0,0.00501253,0.0150376,0.0225564,0.00250627,0.00250627
0,0,0,0,0,0,0
0,0,0,0,0,0,0
