0 33 -0.0938604 2.7287
0 34 0.518654 1.66487
0 35 -0.332713 0.576751
0 36 2.15951 0.192467
0 37 -0.141058 -0.524389
0 38 0.14883 -0.0795929
0 39 0.517385 -0.218178
0 41 0.00412626 0.0052219
0 46 -0.237596 -0.0399507
1 33 -1.89281 3.68078
1 34 1.78391 -3.68627
1 35 0.0115227 0.813157
1 36 1.32997 2.99128
1 37 1.33187 0.22846
1 38 0.0705074 0.152191
1 39 -0.362954 1.4241
1 41 0.270072 -0.0471725
1 42 -0.174316 0.0305925
1 43 -0.139104 0.10708
1 44 -0.494083 -0.0663106
2 33 1.45416 8.818
2 34 3.00122 2.20628
2 35 0.515849 2.47525
2 36 0.0666194 2.76666
2 37 -1.45384 1.63582
2 38 1.00074 -0.156296
2 39 -2.30223 -1.67208
2 40 1.15382 0.834035
2 41 -0.0658564 -0.031116
2 42 -0.0133378 0.000977164
2 43 -0.244917 -1.03753
2 45 0.0167071 -0.0693226
2 50 0.0174338 0.0481505
2 56 -0.0659547 0.0556337
3 33 2.04009 13.6946
3 34 10.3073 0.656772
3 35 2.58429 -1.15574
3 36 0.917429 2.06038
3 37 -0.192221 3.5518
3 38 2.19296 3.46859
3 39 1.14619 0.210777
3 40 0.262605 0.0717928
3 41 0.0484731 -0.0563543
3 42 -0.0586966 -0.420858
3 43 0.271765 -1.36969
3 44 -0.00799581 -0.118154
3 45 -0.36941 -0.0328924
3 46 0.409406 -0.107547
3 49 -0.0364552 -0.00738809
3 52 0.211029 1.13162
3 53 0.167589 -0.0517267
3 54 0.0389037 0.140621
3 58 0.346351 -0.239055
4 33 1.55955 10.6098
4 34 -7.0329 4.81399
4 35 -1.91224 4.26408
4 36 -0.154095 2.80822
4 37 -2.64787 1.43346
4 38 -3.08145 2.31688
4 39 0.551072 1.8617
4 40 0.0548485 0.678153
4 41 0.0621228 -0.0712644
4 42 0.177988 0.458962
4 43 -0.294716 0.331318
4 44 -0.0388403 -0.0120609
4 45 -0.0445286 0.0262867
4 46 0.739848 1.34219
4 47 0.0682548 -0.052494
4 48 0.0158748 0.000167831
4 54 0.112386 -0.0592112
4 56 -0.0779699 0.163737
5 33 -0.636433 17.2703
5 34 -2.13155 1.48576
5 35 2.42221 0.426788
5 36 -1.62608 4.49521
5 37 2.09257 -0.272707
5 38 -0.494079 5.95017
5 39 4.06769 0.88667
5 40 0.828108 1.46389
5 41 1.34885 1.76466
5 43 0.0415223 0.21426
5 45 0.988475 -0.259801
5 46 0.0783399 1.56101
5 47 -1.76846 -0.0546907
5 49 0.0949577 0.45059
5 50 -0.427473 -0.04073
5 52 0.676555 0.41446
6 33 4.12167 20.3682
6 34 0.07704 0.589073
6 35 1.95229 5.39789
6 36 7.82 -0.935462
6 37 1.19192 -0.801718
6 38 0.402186 2.51262
6 39 0.495535 1.74434
6 40 1.12054 -2.46798
6 41 -0.363823 -0.935381
6 42 -1.19677 -0.429983
6 43 -1.64558 -2.26991
6 44 -0.068127 -0.835425
6 47 -1.26055 -0.282692
6 48 -0.291159 0.20077
6 52 0.316974 -0.45199
6 53 0.0263459 0.0129747
7 33 -2.21818 24.1651
7 34 2.00944 4.95506
7 35 -3.37733 2.70188
7 36 -2.15066 0.590428
7 37 5.68755 4.17836
7 38 0.402675 2.7186
7 39 3.16913 1.66857
7 40 1.94793 1.54588
7 41 -0.253257 0.176638
7 42 1.91532 1.59232
7 44 -0.809841 -0.834552
7 45 -0.0924371 0.065489
7 46 -0.659532 -0.294845
7 48 0.37342 0.419907
7 49 -0.490135 -1.1401
7 50 0.124125 -0.02122
7 53 -0.542393 -0.0259423
7 56 0.00738106 0.211991
8 33 -1.50935 18.8678
8 34 10.0913 8.27307
8 35 -1.86891 5.78827
8 36 0.896569 -4.16173
8 37 9.96155 -0.957167
8 38 0.111913 0.97934
8 39 -0.101593 0.721004
8 40 0.143354 1.26685
8 41 -0.406937 0.089506
8 42 0.0348466 0.361821
8 43 -0.143189 0.147523
8 44 -0.170995 0.109496
8 49 -0.208383 0.0636498
8 51 0.353694 0.369374
8 53 0.101878 0.0588873
8 55 -0.0233308 0.0281902
8 58 0.648636 0.339353
9 33 -3.25397 28.1594
9 34 6.86695 5.34359
9 35 -1.07046 5.25598
9 36 4.72041 1.61134
9 37 4.7624 1.19835
9 38 -3.67533 1.68409
9 39 0.313602 -1.41423
9 40 -1.26659 2.09795
9 41 -1.75526 0.448418
9 42 0.631012 0.843919
9 43 0.0749094 0.0822202
9 44 -0.266504 0.488548
9 45 -0.238828 -0.202789
9 47 0.100435 0.0594069
9 48 -0.36024 0.292357
9 49 -0.00362272 0.00598478
9 50 -0.538937 -0.590808
9 52 0.581881 -0.338441
9 57 -0.0130407 9.43834e-05
10 33 2.49689 22.4869
10 34 -6.11594 5.96513
10 35 3.99428 -0.718858
10 36 4.61236 3.76571
10 37 6.75779 2.70484
10 38 6.77207 3.0097
10 39 -0.0252956 0.808157
10 40 -1.24644 0.813041
10 41 -0.806855 0.448927
10 42 -0.0905819 0.731072
10 43 -0.337201 0.137441
10 44 -0.351985 0.939439
10 45 -0.709748 -0.0241483
10 46 -0.803256 -0.193653
10 47 0.0709985 0.0571743
10 48 0.617101 -0.203365
10 50 0.030212 0.0980965
10 51 -0.19945 -1.30465
10 54 0.654019 -0.204174
10 57 0.0542883 -0.01045
10 60 -0.0522153 0.0312205
10 65 0.199843 0.0567572
11 33 5.61407 22.0346
11 34 -4.02061 6.606
11 35 6.5737 2.30897
11 36 3.39421 4.74342
11 37 4.17032 7.47393
11 38 -1.95874 2.02276
11 39 0.98821 0.198362
11 40 -0.612605 1.99556
11 41 1.01049 -1.43509
11 42 0.650637 0.717384
11 43 0.601878 0.0428666
11 44 0.617933 0.723976
11 45 1.02215 -0.203352
11 46 0.841018 0.195827
11 47 -0.0928661 0.40743
11 48 -0.0995335 0.121816
11 50 0.0185249 -0.0528231
11 51 -1.06447 -0.185801
11 54 -0.637512 -0.366114
11 57 0.0829315 0.21224
11 61 -0.130316 0.657496
11 64 0.198543 0.173088
11 65 -0.418036 -0.345997
12 33 -5.03957 21.7951
12 34 1.15812 1.10698
12 35 4.23146 -2.52954
12 36 13.1415 -1.12023
12 37 8.60982 0.423515
12 38 -0.167835 -0.904574
12 39 2.36581 2.17728
12 40 -2.23484 2.73796
12 41 0.322064 -0.721181
12 42 0.198471 -0.879416
12 43 -0.53033 0.733473
12 44 -0.0960955 0.525659
12 46 1.52054 0.399613
12 47 -0.0691419 -0.0278061
12 48 -0.171124 0.552118
12 49 0.294626 -0.114725
12 50 -0.0275986 0.213398
12 51 -0.00334675 0.0902487
12 52 -0.429284 -0.827839
12 54 -0.20686 -0.0957835
12 56 -0.198905 0.485424
13 33 1.33967 17.5591
13 34 -3.3961 3.21314
13 35 6.49827 -0.737403
13 36 1.72302 -0.250705
13 37 0.03168 0.661
13 38 5.79732 4.23132
13 39 -0.666543 6.27156
13 40 3.72955 3.10206
13 41 1.31174 1.83978
13 42 0.763266 1.22632
13 43 -0.79678 0.349752
13 44 1.52787 0.577001
13 45 1.06777 -1.39281
13 46 0.297074 -0.205407
13 47 -0.448009 0.332155
13 48 -0.875036 -0.666423
13 49 -0.552259 0.216332
13 51 -1.66876 0.653799
13 52 -0.165595 0.174403
13 55 0.031929 -0.0546666
13 57 -0.123815 -0.225045
13 59 -0.059818 -0.115426
13 66 -0.235128 0.0397984
14 33 5.81105 20.6847
14 34 12.9692 1.21082
14 35 5.78227 1.22531
14 36 5.11345 1.75414
14 37 3.23935 4.53509
14 38 2.43403 1.43552
14 39 3.71527 1.64744
14 40 2.39403 -1.53473
14 41 1.60945 0.535974
14 42 1.15291 -0.165071
14 43 0.199229 1.10561
14 44 1.67324 -0.160213
14 45 1.90558 0.610016
14 46 -0.37624 0.724336
14 47 -0.970866 -0.321692
14 49 0.542756 -0.32353
14 51 -0.0596235 -0.142871
14 52 -0.157244 -0.00979857
14 66 -0.0517819 -0.0346324
15 33 -3.39908 17.5236
15 34 8.47199 1.34657
15 35 4.8131 6.52734
15 36 2.00153 1.53236
15 37 8.87513 -1.66349
