0,0.00260417,0.0260417,0.00260417,0.0104167,0.00260417,0
0.0651042,0.0625,0.0807292,0.0260417,0.0130208,0.0078125,0.00260417
0.114583,0.078125,0.122396,0.101562,0.0598958,0.0338542,0.0208333
0.00520833,0.0104167,0.0234375,0.0260417,0.0416667,0.0078125,0.00520833
0,0.00260417,0.0130208,0.0078125,0.0182292,0.00520833,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
