0,0.008,0.0186667,0.00266667,0,0.00266667,0
0.04,0.0906667,0.088,0.0186667,0.0213333,0.008,0
0.096,0.072,0.114667,0.114667,0.088,0.0373333,0.008
0.00266667,0.016,0.0133333,0.0293333,0.0453333,0.00533333,0.0133333
0.00533333,0,0.0133333,0.00533333,0.0106667,0.0106667,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
