0,0.0111421,0.0362117,0.0167131,0.0111421,0.00557103,0
0.0835655,0.097493,0.0947075,0.0250696,0.0278552,0,0
0.108635,0.0779944,0.200557,0.125348,0.0612813,0,0
0.00278552,0.00557103,0.00835655,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
