0 33 -5.70401 2079.26
0 34 -17.7222 4323
0 35 48.8819 6940.84
1 33 -15.6571 6701.85
1 34 -2.15547 13385.2
1 35 -62.9913 19731.4
2 33 11.1701 11126.2
2 34 39.6394 22338.9
2 35 -23.8936 33603.5
3 33 45.7659 15475.6
3 34 157.25 29666.6
3 35 -79.6495 44573.7
3 52 -4.7592 5.42438
4 33 33.0153 18574.5
4 34 80.1404 37871.9
4 35 304.345 58321.6
5 33 -38.2825 23074.3
5 34 -56.0827 45324.7
5 35 17.7014 67474.4
6 33 29.1851 27116.4
6 34 157.993 53833.5
6 35 -239.738 80685.1
6 38 -3.88493 -4.93353
7 33 173.684 29695.4
7 34 145.605 58739.4
7 35 583.823 88040.7
8 33 41.2827 32278.4
8 34 339.602 64566.2
8 35 31.9355 97733.2
9 33 -132.468 35824.8
9 34 209.776 70639.1
9 35 505.29 106452
9 43 2.86446 -3.12472
10 33 -21.2355 37402.2
10 34 287.016 75537.6
10 35 873.849 112951
11 33 42.0723 38379.1
11 34 31.4675 77154
11 35 934.068 118371
11 36 -7.63461 -4.24818
12 33 30.6198 38616.4
12 34 -12.5945 76547.1
12 35 761.272 116023
13 33 97.4939 40204.4
13 34 3.00326 80743.7
13 35 262.347 120343
14 33 60.6274 41874.5
14 34 140.148 82297.7
14 35 600.546 124127
14 39 -5.21515 0.979188
15 33 -21.0569 41529.5
15 34 144.815 83859.2
15 35 898.391 126256
15 36 6.10991 -1.62419
15 37 5.20113 5.79985
15 39 -4.87239 0.855731
16 33 -76.9829 40966.6
16 34 257.96 81345.2
16 35 1288.97 124040
16 37 5.36031 0.192382
16 50 4.35627 2.32031
17 33 -73.9793 41217.1
17 34 343.75 82233.2
17 35 1039.9 123629
17 51 8.77157 0.252893
18 33 189.559 39243.1
18 34 259.971 77066.9
18 35 998.741 117871
19 33 121.022 38102.7
19 34 253.79 76094.5
19 35 731.961 115059
19 37 5.93062 0.926346
19 38 -7.75452 -1.5757
20 33 64.6605 37687.9
20 34 353.419 75277.4
20 35 885.559 113575
20 38 -11.2955 -2.81775
21 33 32.9686 35497.3
21 34 346.069 71606.1
21 35 912.396 108382
21 37 -3.05056 -6.41256
22 33 100.199 35141.7
22 34 178.639 69288.5
22 35 1074.9 103823
22 63 -8.38969 -4.41511
23 33 6.28334 30900.2
23 34 62.7754 63285.5
23 35 1542.74 95678.9
24 33 -7.20621 30091
24 34 405.455 59742.4
24 35 886.709 90969.4
24 39 -5.32354 -0.871872
25 33 13.6902 27895.7
25 34 271.735 55116.2
25 35 1318 82614.1
26 33 47.0925 24934.9
26 34 517.105 49820.9
26 35 1149.43 75227
26 37 11.5509 -1.70201
