0 33 -0.121571 0.740628
0 34 -0.122783 -0.319834
0 35 0.435674 0.125488
0 36 -0.0356768 -0.0190804
0 40 1.24985 0.418956
1 33 0.565874 2.17467
1 34 2.14899 -0.196612
1 35 -1.73802 0.951751
1 36 0.336196 0.122095
1 37 -0.0154853 -0.0422409
1 43 -1.77169 -0.421126
2 33 -1.22956 3.79767
2 34 1.10634 0.917562
2 35 -0.977837 0.620576
2 36 -0.91665 1.55475
2 37 -0.0782201 -0.0288578
2 38 0.0558822 0.0610217
2 40 -0.190983 -0.696863
2 41 0.158491 -0.0841273
2 43 -0.013611 0.00962643
2 49 0.0112027 -0.0212859
3 33 1.24738 6.05555
3 34 1.9945 0.542162
3 35 0.273313 -0.21506
3 36 -1.03558 -0.48166
3 37 0.626418 -0.0552523
3 38 -0.188106 -0.0338972
3 39 0.355575 0.22387
3 40 -0.206896 0.268397
3 42 1.20098 -0.349496
3 43 -0.0337565 0.0761509
3 63 -0.0431225 0.0480396
4 33 -0.281591 6.88733
4 34 -2.10686 -1.64919
4 35 0.838635 0.738314
4 36 1.34606 0.578276
4 37 -0.728667 0.477461
4 38 0.1675 0.0626895
4 39 -0.06946 0.10275
4 40 -0.186611 0.00469337
4 42 -0.163268 0.0382863
4 43 0.0988756 -0.0667349
4 44 0.16465 0.0627021
4 45 0.0624721 -0.00939016
4 48 0.149346 -0.18794
4 54 0.0613389 0.0118748
5 33 0.439039 8.7428
5 34 2.10123 2.64987
5 35 -1.3591 -0.785297
5 36 1.41415 2.58017
5 37 1.29834 0.416438
5 38 -1.51107 -0.298399
5 39 0.514263 0.127064
5 40 -0.0331018 -0.0198261
5 41 0.415476 0.899868
5 42 0.496346 0.457366
5 57 -0.519658 -0.259142
6 33 0.630775 9.67053
6 34 1.4954 -0.0825699
6 35 3.4756 8.04928
6 36 1.17567 0.200771
6 37 0.525787 0.216825
6 38 0.0545503 -0.0670256
6 40 1.36403 -0.0938611
6 41 0.655751 0.439406
6 42 -0.625861 0.041788
6 43 0.00010064 2.08394e-05
6 44 0.932067 0.467912
6 53 -0.0515944 -0.00431822
7 33 2.86717 13.1441
7 34 -8.59234 0.464653
7 35 0.591833 1.04294
7 36 0.67797 1.08179
7 37 0.165441 0.0676089
7 38 0.376313 -0.00484965
7 39 1.1105 0.260433
7 40 -0.318897 -1.24985
7 41 0.375008 0.032993
7 45 0.294355 -0.124768
7 46 -0.196226 -0.0275961
7 47 0.508695 -0.239994
8 33 1.93496 12.9857
8 34 -3.28264 1.16694
8 35 2.5294 2.00759
8 36 1.5333 1.26321
8 37 -2.49169 0.291983
8 38 0.914584 0.803492
8 39 2.37614 2.48356
8 40 0.618706 -0.300377
8 41 -1.41203 -0.146665
8 42 0.0777637 0.0108139
8 43 0.0111 0.014562
8 44 0.307655 0.081796
8 46 0.282257 0.0771663
9 33 -0.567108 10.6139
9 34 0.632849 1.95958
9 35 -0.863622 3.14167
9 36 1.01212 0.430948
9 37 -0.16227 -0.515523
9 38 0.300975 -0.961063
9 39 0.405449 0.00317424
9 40 -0.0937507 -0.833547
9 41 -0.445355 0.308678
9 42 -0.485696 -0.159729
9 51 0.695716 0.339365
9 61 -0.614484 0.0404448
10 33 -1.68938 13.3361
10 34 -1.18631 1.61804
10 35 -0.244715 -0.531757
10 36 0.312169 2.61465
10 37 -0.582222 1.45364
10 38 -0.547483 0.365109
10 39 -0.108599 0.18237
